panel_num,time(hh:mm:ss),date(dd//mm/yy),voltage(mV),current(mA),power(mW),theta0,theta1
1,16:21:47,12/10/24,12832,261,3356,,
2,16:21:47,12/10/24,11408,227,2588,-9.57,53.23
3,16:21:47,12/10/24,3276,69,226,,
1,16:31:41,12/10/24,15792,322,5092,,
2,16:31:41,12/10/24,14488,288,4182,30.00,60.00
3,16:31:41,12/10/24,3452,72,252,,
1,16:41:43,12/10/24,5152,105,544,,
2,16:41:43,12/10/24,4484,89,404,30.00,60.00
3,16:41:43,12/10/24,2964,62,184,,
1,16:51:43,12/10/24,10472,213,2242,,
2,16:51:43,12/10/24,8172,162,1324,30.00,60.00
3,16:51:43,12/10/24,2436,51,124,,
1,17:01:45,12/10/24,3868,79,304,,
2,17:01:45,12/10/24,2472,49,122,7.86,55.78
3,17:01:45,12/10/24,1664,34,58,,
1,17:11:44,12/10/24,9844,200,1976,,
2,17:11:44,12/10/24,2428,48,118,16.06,56.15
3,17:11:44,12/10/24,1060,22,22,,
1,17:21:44,12/10/24,2976,60,180,,
2,17:21:44,12/10/24,1784,36,66,26.90,56.42
3,17:21:44,12/10/24,772,16,14,,
1,17:31:46,12/10/24,1404,29,42,,
2,17:31:46,12/10/24,1132,23,26,40.64,56.58
3,17:31:46,12/10/24,580,12,6,,
1,17:41:47,12/10/24,1060,22,22,,
2,17:41:47,12/10/24,964,19,20,30.00,60.00
3,17:41:47,12/10/24,452,9,4,,
1,17:51:52,12/10/24,504,10,6,,
2,17:51:52,12/10/24,488,10,6,0.00,30.00
3,17:51:52,12/10/24,288,6,4,,
1,18:02:18,12/10/24,180,4,0,,
2,18:02:18,12/10/24,100,2,0,85.86,56.41
3,18:02:18,12/10/24,116,2,0,,
1,05:22:11,13/10/24,24,1,0,,
2,05:22:11,13/10/24,8,0,0,84.05,-56.36
3,05:22:11,13/10/24,28,0,0,,
1,05:32:10,13/10/24,60,1,0,,
2,05:32:10,13/10/24,68,1,0,70.66,-56.52
3,05:32:10,13/10/24,92,2,0,,
1,05:42:08,13/10/24,84,2,0,,
2,05:42:08,13/10/24,148,3,0,55.44,-56.57
3,05:42:08,13/10/24,200,4,0,,
1,05:51:48,13/10/24,188,4,0,,
2,05:51:48,13/10/24,316,7,4,0.00,0.00
3,05:51:48,13/10/24,300,6,4,,
1,06:01:59,13/10/24,344,7,4,,
2,06:01:59,13/10/24,448,9,4,27.14,-56.34
3,06:01:59,13/10/24,480,10,4,,
1,06:11:46,13/10/24,484,10,6,,
2,06:11:46,13/10/24,692,13,10,0.00,-90.00
3,06:11:46,13/10/24,656,13,10,,
1,06:21:52,13/10/24,664,14,10,,
2,06:21:52,13/10/24,264,5,0,-90.00,-30.00
3,06:21:52,13/10/24,952,20,20,,
1,06:31:58,13/10/24,732,15,10,,
2,06:31:58,13/10/24,312,6,4,-90.00,-90.00
3,06:31:58,13/10/24,848,17,16,,
1,06:41:43,13/10/24,1004,20,20,,
2,06:41:43,13/10/24,492,10,6,90.00,0.00
3,06:41:43,13/10/24,1212,25,30,,
1,06:51:43,13/10/24,1292,26,36,,
2,06:51:43,13/10/24,700,14,10,90.00,-30.00
3,06:51:43,13/10/24,1580,33,52,,
1,07:01:43,13/10/24,1720,35,62,,
2,07:01:43,13/10/24,944,19,20,90.00,30.00
3,07:01:43,13/10/24,2056,43,88,,
1,07:11:43,13/10/24,2296,47,108,,
2,07:11:43,13/10/24,1240,25,30,90.00,30.00
3,07:11:43,13/10/24,2584,54,140,,
1,07:21:43,13/10/24,3148,64,204,,
2,07:21:43,13/10/24,1788,35,66,90.00,30.00
3,07:21:43,13/10/24,3080,64,200,,
1,07:31:43,13/10/24,4036,82,330,,
2,07:31:43,13/10/24,2320,46,108,90.00,30.00
3,07:31:43,13/10/24,3500,73,258,,
1,07:41:43,13/10/24,5108,104,530,,
2,07:41:43,13/10/24,3156,63,200,90.00,60.00
3,07:41:43,13/10/24,4172,87,368,,
1,07:51:43,13/10/24,8172,166,1360,,
2,07:51:43,13/10/24,4972,99,492,90.00,90.00
3,07:51:43,13/10/24,5904,124,730,,
1,08:01:51,13/10/24,7912,161,1274,,
2,08:01:51,13/10/24,6884,137,944,0.00,90.00
3,08:01:51,13/10/24,5940,124,740,,
1,08:11:45,13/10/24,14220,290,4122,,
2,08:11:45,13/10/24,13252,263,3494,-19.12,-44.81
3,08:11:45,13/10/24,10796,226,2444,,
1,08:21:45,13/10/24,8920,182,1628,,
2,08:21:45,13/10/24,8916,178,1586,-19.87,-43.27
3,08:21:45,13/10/24,7920,166,1318,,
1,08:31:43,13/10/24,9492,194,1842,,
2,08:31:43,13/10/24,8208,163,1344,-20.52,-41.63
3,08:31:43,13/10/24,7528,158,1190,,
1,08:41:43,13/10/24,7800,159,1246,,
2,08:41:43,13/10/24,6520,130,848,-21.10,-39.92
3,08:41:43,13/10/24,6880,144,992,,
1,08:51:43,13/10/24,8984,183,1648,,
2,08:51:43,13/10/24,7388,147,1088,-21.60,-38.14
3,08:51:43,13/10/24,7780,163,1272,,
1,09:01:43,13/10/24,10640,217,2310,,
2,09:01:43,13/10/24,8920,177,1582,-22.05,-36.28
3,09:01:43,13/10/24,8764,184,1612,,
1,09:11:45,13/10/24,12884,263,3394,,
2,09:11:45,13/10/24,12596,251,3166,-22.45,-34.35
3,09:11:45,13/10/24,12772,268,3424,,
1,09:21:45,13/10/24,17696,362,6412,,
2,09:21:45,13/10/24,16424,328,5388,-22.79,-32.36
3,09:21:45,13/10/24,17828,374,6668,,
1,09:31:44,13/10/24,16672,342,5708,,
2,09:31:44,13/10/24,14188,284,4030,-30.00,60.00
3,09:31:44,13/10/24,17040,356,6102,,
1,09:41:45,13/10/24,11968,245,2940,,
2,09:41:45,13/10/24,9504,190,1808,-23.38,-28.19
3,09:41:45,13/10/24,11404,239,2732,,
1,09:51:44,13/10/24,11724,240,2814,,
2,09:51:44,13/10/24,8632,172,1488,-30.00,90.00
3,09:51:44,13/10/24,11232,235,2648,,
1,10:01:44,13/10/24,13644,279,3810,,
2,10:01:44,13/10/24,9948,198,1976,-30.00,-30.00
3,10:01:44,13/10/24,12688,266,3378,,
1,10:11:44,13/10/24,19332,395,7648,,
2,10:11:44,13/10/24,16264,324,5286,-30.00,-30.00
3,10:11:44,13/10/24,19284,404,7808,,
1,10:21:44,13/10/24,18528,379,7028,,
2,10:21:44,13/10/24,16300,325,5302,-30.00,-90.00
3,10:21:44,13/10/24,18632,391,7284,,
1,10:31:42,13/10/24,12716,261,3296,,
2,10:31:42,13/10/24,8512,170,1446,0.00,90.00
3,10:31:42,13/10/24,11940,251,2978,,
1,10:41:46,13/10/24,18456,377,6974,,
2,10:41:46,13/10/24,13144,262,3450,-24.44,-14.54
3,10:41:46,13/10/24,18628,390,7282,,
1,10:51:44,13/10/24,12120,249,3018,,
2,10:51:44,13/10/24,6696,134,898,-24.54,-12.14
3,10:51:44,13/10/24,12216,255,3140,,
1,11:01:41,13/10/24,19612,401,7862,,
2,11:01:41,13/10/24,13228,264,3480,0.00,90.00
3,11:01:41,13/10/24,19580,410,8042,,
1,11:11:45,13/10/24,14280,292,4182,,
2,11:11:45,13/10/24,7288,145,1062,-24.68,-7.28
3,11:11:45,13/10/24,14316,301,4310,,
1,11:21:44,13/10/24,18644,381,7120,,
2,11:21:44,13/10/24,10428,207,2170,-24.72,-4.82
3,11:21:44,13/10/24,18740,393,7370,,
1,11:31:44,13/10/24,18440,377,6964,,
2,11:31:44,13/10/24,8988,179,1616,-24.74,-2.36
3,11:31:44,13/10/24,18548,389,7222,,
1,11:41:44,13/10/24,11424,233,2670,,
2,11:41:44,13/10/24,4844,97,468,-24.75,0.11
3,11:41:44,13/10/24,11400,239,2726,,
1,11:51:43,13/10/24,10380,212,2206,,
2,11:51:43,13/10/24,5048,101,512,-24.74,2.57
3,11:51:43,13/10/24,9996,209,2098,,
1,12:01:44,13/10/24,8376,171,1438,,
2,12:01:44,13/10/24,3552,71,252,-24.72,5.04
3,12:01:44,13/10/24,8276,173,1438,,
1,12:11:44,13/10/24,18588,380,7078,,
2,12:11:44,13/10/24,7180,142,1026,-30.00,-30.00
3,12:11:44,13/10/24,18732,393,7366,,
1,12:21:45,13/10/24,7160,146,1052,,
2,12:21:45,13/10/24,2156,43,96,-24.61,9.93
3,12:21:45,13/10/24,6908,144,1002,,
1,12:31:44,13/10/24,7268,149,1084,,
2,12:31:44,13/10/24,2836,57,160,-24.53,12.35
3,12:31:44,13/10/24,7052,148,1046,,
1,12:41:44,13/10/24,18532,379,7032,,
2,12:41:44,13/10/24,2668,53,144,-24.43,14.74
3,12:41:44,13/10/24,18536,389,7212,,
1,12:51:43,13/10/24,18936,387,7346,,
2,12:51:43,13/10/24,2036,41,86,-24.31,17.11
3,12:51:43,13/10/24,18824,395,7438,,
1,13:01:37,13/10/24,17228,352,6094,,
2,13:01:37,13/10/24,1640,33,56,60.00,-60.00
3,13:01:37,13/10/24,16864,355,5996,,
1,13:11:43,13/10/24,18324,375,6884,,
2,13:11:43,13/10/24,1812,36,66,60.00,-90.00
3,13:11:43,13/10/24,18132,380,6898,,
1,13:21:43,13/10/24,18440,378,6976,,
2,13:21:43,13/10/24,1828,37,68,60.00,60.00
3,13:21:43,13/10/24,18112,380,6888,,
1,13:31:43,13/10/24,18428,377,6964,,
2,13:31:43,13/10/24,1804,36,66,60.00,-90.00
3,13:31:43,13/10/24,17988,377,6792,,
1,13:41:43,13/10/24,18372,377,6928,,
2,13:41:43,13/10/24,1812,36,66,60.00,-90.00
3,13:41:43,13/10/24,17760,372,6622,,
1,13:51:43,13/10/24,18252,374,6832,,
2,13:51:43,13/10/24,1800,36,66,60.00,-90.00
3,13:51:43,13/10/24,17412,365,6364,,
1,14:01:43,13/10/24,18400,377,6946,,
2,14:01:43,13/10/24,1788,36,66,60.00,-90.00
3,14:01:43,13/10/24,17128,359,6160,,
1,14:11:43,13/10/24,18296,375,6872,,
2,14:11:43,13/10/24,1776,36,66,60.00,-30.00
3,14:11:43,13/10/24,16492,346,5702,,
1,14:21:43,13/10/24,18436,378,6976,,
2,14:21:43,13/10/24,1764,35,62,60.00,-90.00
3,14:21:43,13/10/24,15720,330,5190,,
1,14:31:43,13/10/24,18372,377,6928,,
2,14:31:43,13/10/24,1720,34,58,60.00,-90.00
3,14:31:43,13/10/24,14852,311,4630,,
1,14:41:43,13/10/24,18224,374,6820,,
2,14:41:43,13/10/24,1712,34,58,60.00,-90.00
3,14:41:43,13/10/24,14040,294,4138,,
1,14:51:43,13/10/24,18184,373,6786,,
2,14:51:43,13/10/24,1692,34,58,60.00,-90.00
3,14:51:43,13/10/24,13284,278,3706,,
1,15:01:43,13/10/24,18192,373,6792,,
2,15:01:43,13/10/24,1692,34,58,60.00,-60.00
3,15:01:43,13/10/24,12428,261,3240,,
1,15:11:43,13/10/24,18124,372,6744,,
2,15:11:43,13/10/24,1676,34,56,60.00,-90.00
3,15:11:43,13/10/24,11168,234,2622,,
1,15:21:43,13/10/24,18052,370,6688,,
2,15:21:43,13/10/24,1652,33,56,60.00,-90.00
3,15:21:43,13/10/24,4436,93,412,,
1,15:31:43,13/10/24,17836,365,6524,,
2,15:31:43,13/10/24,1632,33,56,60.00,-90.00
3,15:31:43,13/10/24,2684,56,150,,
1,15:41:43,13/10/24,17668,362,6400,,
2,15:41:43,13/10/24,1592,32,52,60.00,-90.00
3,15:41:43,13/10/24,1996,42,86,,
1,15:51:46,13/10/24,17488,358,6266,,
2,15:51:46,13/10/24,1556,31,50,30.00,-90.00
3,15:51:46,13/10/24,1584,33,52,,
1,16:01:51,13/10/24,17316,354,6144,,
2,16:01:51,13/10/24,1376,29,40,-60.00,-90.00
3,16:01:51,13/10/24,1432,30,42,,
1,16:11:51,13/10/24,16852,344,5814,,
2,16:11:51,13/10/24,1344,26,36,-60.00,-90.00
3,16:11:51,13/10/24,1388,29,40,,
1,16:21:49,13/10/24,16420,336,5518,,
2,16:21:49,13/10/24,1032,23,22,-30.00,-90.00
3,16:21:49,13/10/24,1408,27,40,,
1,16:31:45,13/10/24,15864,324,5148,,
2,16:31:45,13/10/24,1208,24,30,-5.61,53.98
3,16:31:45,13/10/24,1252,26,32,,
1,16:41:46,13/10/24,14868,304,4522,,
2,16:41:46,13/10/24,776,18,14,-30.00,-90.00
3,16:41:46,13/10/24,1144,23,26,,
1,16:51:46,13/10/24,14232,291,4148,,
2,16:51:46,13/10/24,672,16,10,0.00,-90.00
3,16:51:46,13/10/24,1044,22,22,,
1,17:01:44,13/10/24,12000,245,2946,,
2,17:01:44,13/10/24,964,19,20,9.22,55.73
3,17:01:44,13/10/24,912,19,16,,
1,17:11:56,13/10/24,9032,184,1668,,
2,17:11:56,13/10/24,648,13,10,17.45,56.10
3,17:11:56,13/10/24,740,15,14,,
1,17:22:03,13/10/24,2408,49,118,,
2,17:22:03,13/10/24,448,9,4,28.18,56.36
3,17:22:03,13/10/24,620,13,6,,
1,17:32:05,13/10/24,1192,24,30,,
2,17:32:05,13/10/24,336,7,4,41.56,56.52
3,17:32:05,13/10/24,540,11,6,,
1,17:41:51,13/10/24,944,19,20,,
2,17:41:51,13/10/24,180,3,0,-30.00,-90.00
3,17:41:51,13/10/24,440,9,4,,
1,17:52:12,13/10/24,532,11,6,,
2,17:52:12,13/10/24,160,3,0,71.91,56.51
3,17:52:12,13/10/24,296,6,4,,
1,18:02:12,13/10/24,168,4,0,,
2,18:02:12,13/10/24,48,1,0,85.08,56.34
3,18:02:12,13/10/24,108,2,0,,
1,05:22:11,14/10/24,228,5,0,,
2,05:22:11,14/10/24,220,4,0,82.86,-56.31
3,05:22:11,14/10/24,188,4,0,,
1,05:31:50,14/10/24,448,9,4,,
2,05:31:50,14/10/24,512,10,6,0.00,-90.00
3,05:31:50,14/10/24,352,7,4,,
1,05:42:01,14/10/24,652,13,10,,
2,05:42:01,14/10/24,692,14,10,55.17,-56.51
3,05:42:01,14/10/24,548,11,6,,
1,05:51:45,14/10/24,1092,22,26,,
2,05:51:45,14/10/24,1752,35,62,30.00,0.00
3,05:51:45,14/10/24,852,18,16,,
1,06:01:44,14/10/24,1640,33,56,,
2,06:01:44,14/10/24,1516,30,46,27.88,-56.28
3,06:01:44,14/10/24,1316,27,36,,
1,06:11:47,14/10/24,2252,46,104,,
2,06:11:47,14/10/24,2056,41,86,17.60,-56.00
3,06:11:47,14/10/24,1680,35,58,,
1,06:21:44,14/10/24,3144,64,204,,
2,06:21:44,14/10/24,2884,57,168,9.63,-55.62
3,06:21:44,14/10/24,1796,37,68,,
1,06:31:44,14/10/24,3960,81,318,,
2,06:31:44,14/10/24,3648,72,266,3.50,-55.14
3,06:31:44,14/10/24,1740,36,62,,
1,06:41:41,14/10/24,2620,53,140,,
2,06:41:41,14/10/24,2372,47,112,30.00,-90.00
3,06:41:41,14/10/24,1576,33,52,,
1,06:51:46,14/10/24,13976,284,3978,,
2,06:51:46,14/10/24,13624,270,3686,0.00,-90.00
3,06:51:46,14/10/24,2428,51,124,,
1,07:01:44,14/10/24,2108,43,92,,
2,07:01:44,14/10/24,1944,39,76,-7.97,-53.05
3,07:01:44,14/10/24,2072,43,92,,
1,07:11:43,14/10/24,2148,44,96,,
2,07:11:43,14/10/24,1960,39,78,0.00,90.00
3,07:11:43,14/10/24,2288,48,112,,
1,07:21:43,14/10/24,2496,51,128,,
2,07:21:43,14/10/24,2296,46,104,0.00,-90.00
3,07:21:43,14/10/24,2316,48,112,,
1,07:31:43,14/10/24,4072,83,338,,
2,07:31:43,14/10/24,3680,73,272,0.00,-90.00
3,07:31:43,14/10/24,3084,64,200,,
1,07:41:43,14/10/24,13200,269,3556,,
2,07:41:43,14/10/24,12688,252,3208,0.00,-90.00
3,07:41:43,14/10/24,7852,164,1294,,
1,07:51:46,14/10/24,15936,325,5190,,
2,07:51:46,14/10/24,15372,306,4708,-30.00,90.00
3,07:51:46,14/10/24,10672,224,2392,,
1,08:01:43,14/10/24,15264,312,4764,,
2,08:01:43,14/10/24,14500,289,4204,0.00,90.00
3,08:01:43,14/10/24,10988,230,2534,,
1,08:11:43,14/10/24,16088,329,5302,,
2,08:11:43,14/10/24,15240,304,4640,0.00,90.00
3,08:11:43,14/10/24,12152,255,3100,,
1,08:21:45,14/10/24,16164,331,5358,,
2,08:21:45,14/10/24,16096,322,5184,-19.33,-43.19
3,08:21:45,14/10/24,13648,286,3912,,
1,08:31:43,14/10/24,14908,305,4562,,
2,08:31:43,14/10/24,14116,282,3992,-20.01,-41.56
3,08:31:43,14/10/24,11748,246,2896,,
